,1_onscc_avg,1_onscc_lag_avg,1_onscc_lag_med,1_onscc_lag_std,1_onscc_std,2_onscc_avg,2_onscc_lag_avg,2_onscc_lag_med,2_onscc_lag_std,2_onscc_std,4_onscc_avg,4_onscc_lag_avg,4_onscc_lag_med,4_onscc_lag_std,4_onscc_std,duration,file_id,tempo
0259,0.7982660069924976,1.336069531627233,1.473684210526316,0.7221022877606823,0.09861249102673385,0.7520773526938522,2.422407120743034,2.0,1.469590246648242,0.09388136384562316,0.7327241539955139,5.432748538011697,6.000000000000001,2.7726971080090115,0.08801619479097848,248.66249433106577,0259 ethnix - machar ani babait.mp3,135.99917763157896
0260,0.7831395134480312,1.315909090909091,1.4500000000000002,0.6934665750599925,0.09986367535803953,0.7875036424791753,3.2175126903553295,4.05,1.2242620925107301,0.11627478124017514,0.7921959925062803,5.84795918367347,5.675000000000001,2.3970743048190695,0.11876840129354382,191.19310657596372,0260 teapacks - sami vesomo.mp3,129.19921875
0261,0.8260474975743817,1.4357941834451902,1.4500000000000002,0.5795301905473752,0.08330095811796728,0.8005583997264571,2.5540358744394607,2.45,1.2234835359899967,0.07291593587786188,0.7802331211330654,4.500450450450449,3.95,2.698385365524757,0.07136518426496635,209.5484807256236,0261 teapacks - shalosh balayla.mp3,129.19921875
0262,0.8202381267966259,1.2679761904761906,1.48,0.6063027684681591,0.08901882573439585,0.7827553078086077,2.247185628742515,2.0,1.236268717871434,0.0802399366871545,0.7428239253630121,4.094939759036144,4.0,2.800672627253269,0.0721008607536675,201.64208616780044,0262 kaveret - golyat.mp3,103.359375
0263,0.6941933650418189,0.8234463276836158,0.903846153846154,0.7818970413386109,0.11253389983672062,0.65376858480952,0.9698426573426574,0.0,1.3544753889722425,0.09072317054322575,0.6278648242868227,0.5698496905393458,0.0,1.5894889638321053,0.063423768438745,220.79854875283448,0263 yehudit ravitz - slichot.mp3,99.38401442307692
0264,0.7203103645624201,1.0611496913580247,1.0,0.7584636884659943,0.11255218918322533,0.6899108495505601,2.113519091847265,2.0416666666666665,1.6994209185607403,0.10478055870743964,0.6533177433917241,3.0678053830227743,3.9166666666666665,2.8481103661509333,0.09400686313664901,373.5161904761905,0264 svika pick - al chette.mp3,107.666015625
0265,0.7660079554776953,1.1600128266794933,1.0952380952380951,0.7648624409236894,0.11489880648913897,0.7115611589035472,1.9021879021879022,2.0,1.5498230399114146,0.10628019170415107,0.6677453205699012,3.1065759637188206,2.0,3.292176540807212,0.09633197523498715,297.6565986394558,0265 gidi gov - shlal sharav.mp3,123.046875
0266,0.7802152297365557,1.1293847814355098,1.0,0.7245991761864611,0.1264990236686974,0.7358363630584858,2.095960965031174,2.7058823529411766,1.2374189918392025,0.12391696621678598,0.6779263742544033,3.5501089324618738,3.6176470588235294,2.5802922633833845,0.11899550535504827,178.59047619047618,0266 aviv geffen - boche al hakever.mp3,151.99908088235293
0267,0.7697117047731956,1.1356658692185007,1.0,0.6133740943648127,0.10729686218088555,0.7427688589176307,2.2822516025641026,2.625,1.2365069689406867,0.09976763139189639,0.7338819497997321,4.282362459546924,5.333333333333333,2.479710901611359,0.11808789666775714,251.95972789115646,0267 berry sakharof - kacha ze.mp3,107.666015625
0268,0.7933055742701871,1.2689561016593152,1.2777777777777777,0.6857209344852322,0.10635766593853668,0.7306209041765241,2.15256734006734,1.9444444444444444,1.4004318159381954,0.09382763335778252,0.6931051793899244,4.009329940627651,3.888888888888889,2.8769010806927997,0.08536119924594338,226.162358276644,0268 arkadi duchin - hi lo doma.mp3,143.5546875
0269,0.8064037942114066,1.283091449554118,1.105263157894737,0.6901688453110697,0.11721031645816468,0.7461411948005359,2.135964912280702,2.0,1.4148105813941994,0.11448727356881375,0.6904027404001095,2.7138820204874605,0.9473684210526316,3.0508485891949033,0.11315027519648678,279.8033560090703,0269 ivry lider - zachiti le'ehov.mp3,135.99917763157896
0270,0.8273797556311785,1.4898203592814376,1.96,0.5552918777774617,0.08962587143559228,0.8063629689704941,2.472289156626507,1.96,1.2563701063378137,0.0931542502859868,0.8124082840797378,5.576585365853659,8.0,2.8931741449412574,0.09465237203349765,212.7412244897959,0270 avraham tal - im at holechet.mp3,103.359375
0271,0.750649347152124,0.9957169459962757,0.9666666666666667,0.7311421669960202,0.09662780547012628,0.7305734529254142,1.7822097378277155,1.4666666666666666,1.5719218136471615,0.09187968160033834,0.7028148377483542,3.291666666666667,2.966666666666667,3.1229771230527947,0.07992119279867897,259.127074829932,0271 shlomo artzi & avraham tal - elohai.mp3,86.1328125
0272,0.7697348019387249,1.2426480836236933,1.32,0.5818521054963569,0.08609571497812346,0.7310066973412788,2.384335664335665,2.64,1.108048469970957,0.08869451381961467,0.6984094826268478,4.389295774647887,4.32,2.217055097845688,0.0727368088885577,173.82458049886623,0272 tzlilei hakerem - ki eshmera shabat.mp3,103.359375
0273,0.762390969970585,1.2453097345132744,1.4500000000000002,0.7172588809451018,0.0902229504109952,0.7560591248544395,2.815248226950355,3.7750000000000004,1.4369730703983452,0.08782272185672206,0.7453464112111501,4.938928571428572,4.1000000000000005,2.8185867016818835,0.07776733507079184,272.3700680272109,0273 tzlilei ha'ud - yoducha ra'aionai.mp3,129.19921875
0274,0.7409934146686438,1.2327127659574468,1.1,0.6131702433124416,0.12460417124303921,0.7116413315931956,2.3337333333333334,2.6500000000000004,1.0404880564213872,0.14806515127621986,0.6846018314042831,3.8564171122994657,2.75,2.811385655144658,0.16189211064397996,359.07337868480727,0274 zohar argov - od yom yavo.mp3,129.19921875
0275,0.7356666418694958,1.146143566246659,0.9629629629629629,0.6434259423469386,0.0971351335856716,0.7011530022547035,2.294185377086931,2.5555555555555554,1.1048836327581701,0.08633881680768071,0.6805011375496784,4.41087962962963,4.814814814814815,2.708852056080972,0.07846590556675316,248.6160544217687,0275 haim moshe - tza'ad teimani.mp3,95.703125
0276,0.7859557353217026,1.2786852187941118,1.3333333333333333,0.6314151308952329,0.10048302716130295,0.7665468829328363,2.5056565656565657,2.6666666666666665,0.9450749475378267,0.08503284018402696,0.7825594181126921,5.210056772100566,5.444444444444444,1.904457515142643,0.07900243933389173,233.3837641723356,0276 margalit tzanani - biladeicha.mp3,143.5546875
0277,0.8234915045591501,1.3716415163783586,1.5789473684210527,0.5445714082394983,0.08740832310860464,0.8169596239140159,2.457063711911357,2.5789473684210527,0.7143893409818723,0.07858356888547406,0.8020127159608922,4.378057820607858,2.5789473684210527,2.148614259800935,0.06266700696995509,257.5789569160998,0277 eyal golan - lechisha balayla.mp3,135.99917763157896
